comment,label,df
මේ ප්‍රශ්ණෙදි සිංහල ජනතාව කටයුතුකල ආකාරය ප්‍රශංසණීයයි. නීතිය අතට අරගෙන කඩේ කුඩුකරල මුන්ට ගැහුවනම්,0,A
මේ බදු වෑඩි වීම මට නම් කෙස්ගහකට තරමෙ දෑනෙන්නෙ නෑ. තව වෑඩි කලත් කමක් නෑ,0,A
හිතෙන විකාර ට්වීට් කරලා හැමදාම දැම්මා. ඒකෙ චුට්ටං හරි ආර්ට් එකක් දැකලා #ජොබ්එකගාවගමු කියලා හිතලා අක්කා ලියන්න උදව්කරා. ඇයි අනිත් අයටත් ඒ වගේ හොඳ විදිහට අනිත් අයට උදව්කරන්න බැරි?,0,A
ජැකාගේ පච​. මොන දිළිඳු ජීවිතයක්ද​? එතකොට ඔය රඟපාන​,0,A
මේක තනිකර බොරුවක්..මූ නිකං පොර වගේ චෙක් සයින් කරනවා...දිනපු එකාට සල්ලි ටික ගන්න මාස තුනකට වඩා යනවා...මේවා හොදයි චන්දන සූරියබණ්ඩාර බලන්න.,0,A
එයා කිවුවා කැටයක් අරගෙන හැමදාම ඒකට රුපියක් දහය ගානේ හරි.. ඊට වැඩියෙන් හරි දාන්න කියලා. හොද දෙයක් වෙනුවෙන් කිවුවා.දවසක ආයෙත් මගේ ලගට එනවා කිවුවා හේතුවත් අරගෙනම. මොකක්ද ඒ මාරම පස්නයක් ඒක..... 🧐🧐🧐🧐🧐🧐🧐🧐 #දැවෙනප්‍රශ්න,0,A
කඳාන මැසනොඩ් එකේ ශ්‍රියන්ත මෙන්ඩිස් එක්ක ජැක්සන් ඉගෙන ගත්තේ. රාගම පාරේ ගෙවල් තියෙන්නේ. කොල්ලො දෙන්නනම් පට්ට ආඩම්බරයි. කෙල්ලනම් එහෙම නැහැ. මුන්ට දැනටත් තියෙනවා කැබ් එකක් (පිකප්) කොල්ලො දෙන්නා පොඩි කාලෙ ඉඳන්ම යන්නේ ඒකේ පිටිපස්සේ හුළං වැදෙන්න පාරේ උන්ට පඩ ෂෝ දදා. මම ගිය පාසල් වෑන් එකේ තමයි දුව පාසල් ගියේ ආවේ. ඉතින් කොහෙද බස් වල යනවා කියන්නේ? අකිල කියන විදිහට මඟුල නව කොළඹ හැදුවට පස්සේ ගන්න වෙන්ටෑ බලාපොරොත්තුව​. ඒකෙනේ මුහුද යට උමඟක් සහ වටේම මුහුද තියෙන්නේ. නැත්තම් චූට්ටං දූපතක මාළු ටැංකි වටේ තියලා තමයි වෙඩිම ගන්න වෙන්නේ,0,A
මම මේ සාකච්ඡාව දැක්කා...මට කියන්න තියෙන්නෙ නායක හාමුදුරුවො අකලට වයසට ගිය තොත්ත බබෙක් කියලා විතරයි..මෙච්චර දේවල් දැක දැකත් මේ හිමිවරු තවමත් හම්බයො එක්ක සහජීවනයක් ගැන කථා කරනවා...අපිට පිස්සුද උන් වහන්සේලා රහත් වෙලාද අනේ මන්දා...,1,A
නෑ නෑ මම දැන් දැක්කේ තව ලෝගන් අයියා කෙනෙක් ඉන්නවනේ..... හිත හදාගනින් බං.... උබේ නම කියලත් දවසක කවුරුහරි ටුයිට් කරාවි 😔😔 #තනියමකියවයි,0,A
ඇති යාන්තම් පෝස්ට් එකක් දාලා.,0,A
මැලේසියාවෙ තානාපතිනිය ලෙස හිටිය කාලෙ ලංකාවට සෑහෙන සේවයක් කලා මෙයා...,0,A
- නත්තල් ආවා ආවා ආවා ජේසු බිලිඳු ආවා උඳුවප් මාසේ සීතල දවසක මැදියම් රෑ යාමේ බෙත්ලෙහෙමේ පුංචි ගවලෙනේ ජේසු උපත වූයේ සාමයේ අරුණලු දසත පැතිර ගියේ නත්තලේ අපි...,0,A
වාස් ගුණේගේ වැඩක් වගේ. මොනවා උනත් ඇත්ත කියන්නයි බිම ඉඳගන්නයි බයවෙන්න ඕනේ නැහැ කියනවනේ ගොසිපෝ. අපි උඹත් එක්ක හැමදාම ඉන්නවා.,0,A
උඩ එල්ලලා හොදට සලකපල්ලා...,0,A
ලෝගා දාපු එක ඩුප්ලිකේට් ගහන්නත් හිතලා ආයේ අතෑරියා. සයිබර් බුලින් කරලා රස්සාව නැති කරගන්න බෑ. ලෝගව රිපෝර්ට් කලා හේට් ස්පීච් කියලා. වෙලාවට ඌ රිපෝර්ට් කරන විදිහ කලින් කියලා තිබුනේ 😂,0,A
හැබැයි මම හැමදාම කියනවා වගේ අනෙක් පක්‍ෂවල එවුන්ගේ කෙරුවාවලුයි,0,A
බෙහෙත් විදිනකොට දරුවට...දරුවගෙ තාත්තා හැංගෙයිද දන්නෙ නෑ....,0,A
ලෝගා දාපු එක ඩුප්ලිකේට් ගහන්නත් හිතලා ආයේ අතෑරියා. සයිබර් බුලින් කරලා රස්සාව නැති කරගන්න බෑ. ලෝගව රිපෝර්ට් කලා හේට් ස්පීච් කියලා. වෙලාවට ඌ රිපෝර්ට් කරන විදිහ කලින් කියලා තිබුනේ 😂,0,A
ගොසිපට ආයෙත් රෙඩ් ලයිට් එකක් පත්තු වෙලා වගේ. නැත්නම් බජට් එක බලලා ලෙඩ වෙලාවත්ද​?,0,A
වැඩක් ඇති වැඩක් කරපියව් යකෝ...8 පාස් හැතිකරයක් ඉන්න තැනට ඉදිරි මැතිවරණ වලදි් උගත් මිනිහෙක් ගෙන්න ගන්න බලපියව්...,1,A
එතකොට බැරිවෙලාවත් ඒකාබද්ධෙන් ආන්ඩුව පිහිටවලා තිබිලා ඒකට එකෙන් කවුරු හරි පැන්නොත් ඇමතිකම් දෙනවා. හැබැයි,0,A
කවුරුහරි තර්ජනය කලාද බන් ගොසිපෝ කොමෙන්ට් වලට ඕන මඟුලක් දාපන් පෝස්ට් දාන්න එපා කියලා? උඹ කොහෙද කියලවත් කියපන්කෝ අඩු ගාණේ හිත සනසගන්න​.,0,A
උඹ මෙතන පැහෙන්නෙ නැතුව ගිහින් හාමුට දර ටිකක් පලලා දීලා වරෙන්.,0,A
ගල් ගොඩ උඩ ඉන්න ඇච්චා 😂👋,0,A
මාලකයගේ වෙඩිමේ පෝස්ට් එකත් නැහැ. අනේ මන්දා,0,A
නියම ලාලා සහ ලොල්ලන් අතර වෙනස හදුනාගන්න.,1,A
